latitude,longitude,AvgYrlyTemp,AvgYrlyMaxTemp,AvgYrlyMinTemp,AvgYrlyHumidity,AvgYearlyRain,soilType,positiveOccurences,negativeOccurences
55.19986051,9.299860354,9.743783444,13.06383909,6.095341262,82.33033568,2.907123555,Podzol Haplic,0,0
55.29986051,9.299860354,9.808853944,13.1737211,6.154906892,82.21845488,2.961369595,Podzol Haplic,0,0
55.39986051,9.299860354,9.766301236,13.24523625,6.057150979,82.32132662,3.003561778,Podzol Haplic,0,0
55.49986051,9.299860354,9.708603114,13.34043905,5.881284782,82.42380654,3.095890411,Luvisol Haplic,0,0
55.59986051,9.299860354,9.491722629,13.2285183,5.51235385,82.59810064,3.199726094,Luvisol Haplic,0,0
55.69986051,9.299860354,9.317072453,13.18588533,5.183424524,82.77616408,3.362740127,Luvisol Haplic,0,0
55.79986051,9.299860354,9.012194991,12.94553724,4.802109977,83.01020466,3.265479519,Podzol Haplic,0,0
55.89986051,9.299860354,8.864057818,12.88277638,4.592136665,82.98558805,3.132328566,Cambisol Dystric,1,0
55.99986051,9.299860354,8.835480656,12.89836259,4.508274361,82.90255106,3.015342064,Podzol Haplic,0,0
56.09986051,9.299860354,8.703370478,12.75627809,4.401043116,82.66974083,2.937808687,Podzol Haplic,8,0
56.19986051,9.299860354,8.645122539,12.65764662,4.408109148,82.60797599,2.894246642,Podzol Haplic,0,0
56.29986051,9.299860354,8.705209894,12.66238629,4.566356419,82.52159379,2.828219312,Podzol Haplic,0,0
56.39986051,9.299860354,8.729726964,12.60789009,4.700848807,82.67230544,2.749863883,Podzol Haplic,2,0
56.49986051,9.299860354,8.904218616,12.70437848,4.980081804,82.43680013,2.60794544,Cambisol Dystric,0,0
56.59986051,9.299860354,9.036792327,12.73659969,5.214218349,82.32163262,2.51671176,Podzol Haplic,0,0
56.69986051,9.299860354,9.094764689,12.68562179,5.397370304,82.30950809,2.520273872,Podzol Haplic,0,0
56.79986051,9.299860354,9.029011264,12.5160397,5.457178069,82.20475443,2.43945162,Podzol Haplic,0,0
56.89986051,9.299860354,9.029070125,12.42734107,5.577204289,82.30619995,2.38547982,Luvisol Haplic,1,0
56.99986051,9.299860354,8.987643809,12.30890411,5.632026568,82.24439633,2.444384097,Podzol Haplic,4,0
54.49986052,9.399860353,10.21290601,14.00205747,6.392439667,81.50335981,3.072876311,Podzol Haplic,0,0
54.59986052,9.399860353,10.23090085,13.91422303,6.357586419,81.56198459,3.211782293,Podzol Haplic,0,0
54.69986052,9.399860353,10.20832954,13.6917728,6.25227218,81.76676432,3.0,Podzol Haplic,0,0
54.79986052,9.399860353,10.17797183,13.40506341,6.157396458,81.82680263,2.905753023,Luvisol Haplic,0,0
54.89986052,9.399860353,10.06090406,13.23277371,6.140489218,82.24628961,2.952328366,Podzol Haplic,0,0
54.99986051,9.399860353,9.929068119,13.14695259,6.177727017,82.24801432,2.869589442,Luvisol Haplic,0,0
55.09986051,9.399860353,9.833039919,13.05079061,6.213836419,82.22279692,2.86383575,Luvisol Haplic,0,0
55.19986051,9.399860353,9.798464924,13.04299015,6.240243739,82.23123489,2.843835951,Luvisol Haplic,0,0
55.29986051,9.399860353,9.827016,13.1430945,6.259561617,82.24129972,2.883013832,Luvisol Haplic,0,0
55.39986051,9.399860353,9.768577429,13.21707379,6.123617428,82.22849939,2.912602338,Luvisol Haplic,0,0
55.49986051,9.399860353,9.681341636,13.3022996,5.929589844,82.24669054,3.003014301,Podzol Haplic,0,0
55.59986051,9.399860353,9.513477231,13.25246549,5.564521351,82.57747396,3.143835616,Luvisol Haplic,0,0
55.69986051,9.399860353,9.282300139,13.14981138,5.179152063,82.84839142,3.239726696,Luvisol Haplic,0,0
55.79986051,9.399860353,9.009676664,12.95547811,4.812165561,82.90641183,3.278081523,Podzol Haplic,0,0
55.89986051,9.399860353,8.764825021,12.80092171,4.501725372,83.07515935,3.11972489,Podzol Haplic,0,0
55.99986051,9.399860353,8.719915855,12.79372726,4.396820821,82.90846098,3.092877114,Podzol Haplic,0,0
56.09986051,9.399860353,8.636350867,12.70295109,4.328053764,82.80946363,3.013698965,Podzol Haplic,0,0
56.19986051,9.399860353,8.569808835,12.59391454,4.346601429,82.66192782,2.912602673,Luvisol Gleyic,0,0
56.29986051,9.399860353,8.649176611,12.6246562,4.491011946,82.66635293,2.812329102,Podzol Haplic,0,0
56.39986051,9.399860353,8.771619488,12.68433085,4.703316299,82.49251845,2.700273906,Podzol Haplic,0,0
56.49986051,9.399860353,8.918330613,12.74410718,4.956655006,82.4307342,2.573424959,Gleysol Eutric,0,0
56.59986051,9.399860353,8.983124197,12.72910156,5.15739813,82.24651811,2.528219145,Podzol Haplic,0,0
56.69986051,9.399860353,8.986521431,12.60822185,5.285071637,82.29268585,2.464657969,Podzol Haplic,0,0
56.79986051,9.399860353,8.995780046,12.52192048,5.419258013,82.24173888,2.384109957,Podzol Haplic,6,0
56.89986051,9.399860353,8.978682176,12.42290106,5.506082446,82.21563704,2.357534748,Podzol Haplic,3,0
56.99986051,9.399860353,8.979015277,12.35736836,5.577178537,82.13983939,2.383288073,Podzol Haplic,2,0
57.09986051,9.399860353,8.950467546,12.25041203,5.633288741,82.17210829,2.397808085,Regosol Dystric,4,0
54.49986052,9.499860353,10.13156036,14.01633,6.371287725,81.33336219,3.098355228,Luvisol Haplic,0,0
54.59986052,9.499860353,10.18690068,13.92763806,6.411781625,81.35130208,3.209589041,Luvisol Haplic,0,0
54.69986052,9.499860353,10.19597469,13.66651862,6.337782267,81.63483109,3.016163447,Luvisol Haplic,0,0
54.79986052,9.499860353,10.20589014,13.37796982,6.313182256,81.85647021,2.782466021,Luvisol Haplic,0,0
54.89986052,9.499860353,10.16835737,13.24463158,6.377149106,82.15566517,2.864109321,Luvisol Haplic,0,0
54.99986051,9.499860353,9.985811751,13.06770655,6.404494863,82.42333715,2.730958536,Cambisol Dystric,0,0
55.19986051,9.499860353,9.957068038,13.12534247,6.527619328,82.2200807,2.764108653,Luvisol Haplic,0,0
55.29986051,9.499860353,9.923428805,13.18109482,6.469343295,82.14786179,2.745205312,Luvisol Haplic,0,0
55.39986051,9.499860353,9.834053938,13.23247003,6.269806828,82.24624936,2.823561243,Luvisol Haplic,0,0
55.49986051,9.499860353,9.710356914,13.28290748,5.992824941,82.46891053,2.939999933,Podzol Haplic,0,0
55.59986051,9.499860353,9.522631501,13.23986248,5.610001405,82.54209769,3.080273772,Luvisol Haplic,0,0
55.69986051,9.499860353,9.245588747,13.12005833,5.177834038,82.80974587,3.173698363,Luvisol Haplic,1,0
55.79986051,9.499860353,9.014735392,12.99134471,4.820354974,82.95754291,3.190410959,Podzol Haplic,0,0
55.89986051,9.499860353,8.829805891,12.88193894,4.530466743,83.00728433,3.205753023,Luvisol Haplic,0,0
55.99986051,9.499860353,8.626054821,12.69101563,4.30241231,82.97357212,3.121642899,Podzol Haplic,0,0
56.09986051,9.499860353,8.582849957,12.6612104,4.278272488,82.89929644,2.989862813,Podzol Haplic,1,0
56.19986051,9.499860353,8.612326092,12.65422464,4.361370264,82.75768156,2.925479251,Luvisol Gleyic,0,0
56.29986051,9.499860353,8.700302333,12.71392739,4.524302025,82.60392795,2.776164183,Podzol Haplic,0,0
56.39986051,9.499860353,8.828272822,12.76803162,4.741641026,82.44334852,2.679726295,Podzol Haplic,0,0
56.49986051,9.499860353,8.904795189,12.76487586,4.937205025,82.4187295,2.610959071,Podzol Haplic,0,0
56.59986051,9.499860353,8.955527611,12.70583797,5.117918584,82.35331003,2.504658069,Podzol Haplic,0,0
56.69986051,9.499860353,8.956165721,12.60816299,5.264683888,82.25266982,2.365479853,Podzol Haplic,0,0
56.79986051,9.499860353,8.977236729,12.53313222,5.40523297,82.18908451,2.362466389,Podzol Haplic,1,0
56.89986051,9.499860353,8.921339897,12.397481,5.421643903,82.22178393,2.332329235,Podzol Haplic,5,0
56.99986051,9.499860353,8.928877488,12.35803189,5.484328513,82.13935929,2.319451821,Gleysol Eutric,0,0
57.09986051,9.499860353,8.991590192,12.35403334,5.57857549,82.03847493,2.397808085,Regosol Dystric,22,0
54.49986052,9.599860352,10.07186162,14.02610632,6.319643622,81.10365708,3.435890344,Podzol Haplic,0,0
54.59986052,9.599860352,10.13536762,13.92871763,6.454821276,81.33741862,3.227398264,Luvisol Haplic,0,0
54.69986052,9.599860352,10.11991853,13.58339844,6.417177467,81.83088967,3.066849048,Luvisol Haplic,0,0
54.79986052,9.599860352,10.1352626,13.33104399,6.484271324,82.03982296,2.774794822,Cambisol Dystric,0,0
54.89986052,9.599860352,10.22610833,13.27841529,6.681153013,82.10086769,2.761918076,Luvisol Haplic,0,0
55.19986051,9.599860352,10.15556039,13.19158417,7.048050219,82.06056293,2.653150919,Luvisol Haplic,0,0
55.39986051,9.599860352,9.952083556,13.26904163,6.484300086,82.25203874,2.690410123,Luvisol Haplic,0,0
55.49986051,9.599860352,9.766387521,13.26885033,6.110876632,82.41147447,2.807945272,Luvisol Haplic,0,0
55.59986051,9.599860352,9.564465834,13.26088533,5.69501418,82.47862383,2.989862813,Luvisol Haplic,0,0
55.69986051,9.599860352,9.257615181,13.10802788,5.211917741,82.75772521,3.074520749,Luvisol Haplic,0,0
55.79986051,9.599860352,9.041068466,13.03134097,4.835969941,82.92372418,3.100000334,Luvisol Haplic,0,0
55.89986051,9.599860352,8.886246522,12.98155768,4.565835028,83.10431537,3.171232877,Luvisol Haplic,0,0
55.99986051,9.599860352,8.629978462,12.71984161,4.296961285,83.01846941,3.099726763,Podzol Haplic,0,0
56.09986051,9.599860352,8.587999652,12.69446436,4.283618164,82.99614831,2.930411226,Podzol Haplic,0,0
56.19986051,9.599860352,8.76865435,12.85238656,4.475534099,82.60707369,2.870410156,Luvisol Gleyic,4,0
56.29986051,9.599860352,8.702078205,12.72016267,4.539203633,82.53964844,2.759452088,Podzol Haplic,0,0
56.39986051,9.599860352,8.832462008,12.77695714,4.758439239,82.51052848,2.669041129,Podzol Haplic,0,0
56.49986051,9.599860352,8.846929179,12.71315283,4.917779123,82.48843316,2.668493485,Podzol Haplic,0,0
56.59986051,9.599860352,8.959260622,12.73136772,5.143972402,82.41646468,2.573973104,Podzol Haplic,0,0
56.69986051,9.599860352,8.945887735,12.61035959,5.262384953,82.23361789,2.376711827,Podzol Haplic,0,0
56.79986051,9.599860352,8.961289999,12.5331242,5.385476977,82.19640185,2.350136284,Podzol Haplic,0,0
56.89986051,9.599860352,8.941944028,12.46322373,5.418492482,82.13347271,2.326575041,Podzol Haplic,0,0
56.99986051,9.599860352,8.974163233,12.45383936,5.479043705,82.00018105,2.303287537,Cambisol Dystric,0,0
57.09986051,9.599860352,9.017804875,12.46247057,5.552300942,82.01073128,2.316712931,Gleysol Eutric,0,0
57.19986051,9.599860352,8.97589429,12.36254682,5.591204583,81.95294002,2.31123281,Gleysol Eutric,3,0
54.49986052,9.699860352,9.996711125,13.91844098,6.226987238,81.48966313,3.310410758,Cambisol Dystric,0,0
54.59986052,9.699860352,10.14117281,13.88230281,6.459401086,81.6271253,3.210411427,Podzol Haplic,0,0
54.69986052,9.699860352,10.11602967,13.56340031,6.530518916,81.92836372,2.933698764,Luvisol Haplic,0,0
54.89986052,9.699860352,10.20205413,13.21682229,6.958822506,82.22008975,2.601643769,Luvisol Haplic,0,0
54.99986051,9.699860352,10.15534233,13.06677146,7.085374304,82.04268973,2.254795189,Luvisol Haplic,0,0
55.49986051,9.699860352,9.903973138,13.36440764,6.319589442,82.18531551,2.678357435,Cambisol Dystric,0,0
55.59986051,9.699860352,9.64849101,13.3151501,5.820685065,82.47389915,2.813150484,Cambisol Dystric,0,0
55.69986051,9.699860352,9.407262682,13.25728542,5.342821931,82.58315512,2.972054928,Luvisol Haplic,0,0
55.79986051,9.699860352,9.018464389,13.01123181,4.827314319,82.96120558,3.022738522,Luvisol Haplic,0,0
55.89986051,9.699860352,8.91320366,13.04205372,4.545232235,82.96193332,3.1046574,Luvisol Haplic,0,0
55.99986051,9.699860352,8.694873047,12.83355496,4.315396578,83.07917794,3.055890478,Podzol Haplic,0,0
56.09986051,9.699860352,8.667722603,12.77807952,4.337177601,82.84860272,2.96109569,Luvisol Gleyic,0,0
56.19986051,9.699860352,8.72604947,12.81008,4.468549336,82.76575988,2.831780755,Luvisol Gleyic,0,0
56.29986051,9.699860352,8.804989164,12.82871228,4.646190068,82.55901575,2.740274173,Luvisol Gleyic,0,0
56.39986051,9.699860352,8.882631234,12.82657588,4.840219325,82.47468491,2.693150518,Podzol Haplic,0,0
56.49986051,9.699860352,8.879479479,12.70890277,4.979971104,82.44673097,2.687123589,Podzol Haplic,0,0
56.59986051,9.699860352,8.971647581,12.72518327,5.167288835,82.45579427,2.605479285,Podzol Haplic,0,0
56.69986051,9.699860352,8.93841235,12.61728382,5.251451466,82.40151449,2.553972636,Podzol Haplic,0,0
56.79986051,9.699860352,8.862793638,12.46196624,5.275587275,82.39733165,2.428219814,Podzol Haplic,0,0
56.89986051,9.699860352,8.911121442,12.45785798,5.358082727,82.22253487,2.375069229,Podzol Haplic,0,0
56.99986051,9.699860352,8.902851429,12.40925594,5.358602445,82.24320509,2.303835349,Gleysol Eutric,0,0
57.09986051,9.699860352,9.019701145,12.51112612,5.50726101,82.05983764,2.280273939,Gleysol Eutric,1,0
57.19986051,9.699860352,8.994467707,12.44722951,5.524822413,81.92287884,2.31123281,Gleysol Eutric,1,0
57.29986051,9.699860352,8.93605656,12.31824031,5.560465941,81.9312717,2.25808256,Arenosol Haplic,0,0
54.49986052,9.799860352,10.0892839,13.94322159,6.267453714,81.60531141,2.966301236,Luvisol Haplic,0,0
54.59986052,9.799860352,10.13246468,13.76764769,6.451618017,81.78232907,3.017808888,Luvisol Haplic,0,0
54.69986052,9.799860352,10.084981,13.45808808,6.566822961,82.24773934,2.745754127,Luvisol Haplic,0,0
54.89986052,9.799860352,10.2036688,12.95315176,7.645840245,81.61185438,2.256164384,Luvisol Haplic,0,0
55.29986051,9.799860352,10.13939828,13.19912377,7.118930597,82.05080295,2.372054427,Cambisol Dystric,0,0
55.39986051,9.799860352,9.847945874,13.1873194,6.455369756,82.25713621,2.46712312,Luvisol Haplic,0,0
55.69986051,9.799860352,9.427783203,13.26564908,5.403809932,82.61143633,2.841643367,Luvisol Haplic,0,0
55.79986051,9.799860352,9.066056427,13.06048668,4.876959814,82.92452994,2.93808159,Luvisol Haplic,0,0
55.89986051,9.799860352,8.96578018,13.14076279,4.556246656,82.91574528,2.999999331,Luvisol Haplic,0,0
55.99986051,9.799860352,8.740796233,12.90457513,4.355697506,82.98689321,2.933698764,Podzol Haplic,0,0
56.09986051,9.799860352,8.792057069,12.92306427,4.455617241,82.72782629,2.958355964,Luvisol Gleyic,0,0
56.19986051,9.799860352,8.627234054,12.66380699,4.432709827,82.72553138,2.856438289,Luvisol Haplic,0,0
56.29986051,9.799860352,8.73386197,12.71780822,4.665121335,82.55565046,2.738629234,Luvisol Gleyic,0,0
56.39986051,9.799860352,8.825567878,12.70610552,4.860136853,82.49972254,2.699178283,Luvisol Haplic,0,0
56.49986051,9.799860352,8.926573871,12.72589095,5.074247512,82.45512709,2.683836386,Podzol Haplic,0,0
56.59986051,9.799860352,8.998931132,12.72825209,5.241424979,82.44799668,2.631780588,Cambisol Dystric,1,0
56.69986051,9.799860352,8.921999411,12.5887401,5.269916858,82.38484287,2.627670999,Podzol Haplic,0,0
56.79986051,9.799860352,8.809837195,12.41539491,5.243342653,82.5396787,2.522191714,Podzol Haplic,0,0
56.89986051,9.799860352,8.80789611,12.35879843,5.254137347,82.57753033,2.43452115,Podzol Haplic,0,0
56.99986051,9.799860352,8.839616331,12.37531705,5.283341917,82.40029242,2.353698898,Cambisol Dystric,0,0
57.09986051,9.799860352,9.007617188,12.55317316,5.424273932,82.11340161,2.328218977,Arenosol Haplic,0,0
57.19986051,9.799860352,9.000193306,12.51070607,5.452684209,82.01038182,2.275068727,Histosol Dystric,0,0
57.29986051,9.799860352,8.960791016,12.41624973,5.49276608,81.86647281,2.25808256,Podzol Haplic,1,0
57.39986051,9.799860352,8.944600813,12.30049497,5.565203607,81.70155165,2.271232709,Arenosol Haplic,0,0
54.49986052,9.899860351,10.16421567,13.86342038,6.355150364,81.64539084,2.71506866,Luvisol Haplic,0,0
54.59986052,9.899860351,10.11695941,13.60955961,6.450576573,82.03693672,2.750958001,Luvisol Haplic,0,0
54.69986052,9.899860351,10.08533885,13.35468616,6.577753772,82.47013504,2.405205045,Luvisol Haplic,0,0
54.89986052,9.899860351,10.12495585,12.81900819,7.63676624,81.93968577,1.986575777,Luvisol Haplic,0,0
55.19986051,9.899860351,10.18474288,12.9457874,7.520218188,82.21835829,2.262740295,Luvisol Haplic,0,0
55.29986051,9.899860351,9.994520548,13.04216476,6.982795109,82.29731324,2.372054427,Arenosol Haplic,0,0
55.39986051,9.899860351,10.13939828,13.19912377,7.118930597,82.05080295,2.46712312,Luvisol Haplic,0,0
55.69986051,9.899860351,9.210905394,13.05087356,5.175836767,82.67913954,2.727945573,Luvisol Haplic,0,0
55.79986051,9.899860351,9.026769183,12.94465566,4.920492094,82.98328753,2.807124224,Cambisol Dystric,0,0
55.89986051,9.899860351,9.032906812,13.14073871,4.700766535,82.8018017,2.913973539,Luvisol Haplic,0,0
55.99986051,9.899860351,8.670875696,12.73765117,4.389452791,82.97926937,2.901370197,Luvisol Haplic,0,0
56.09986051,9.899860351,8.723559236,12.78531678,4.471095757,82.77580642,2.873424791,Luvisol Haplic,0,0
56.19986051,9.899860351,8.705149695,12.70003344,4.565069496,82.6181968,2.826575543,Luvisol Gleyic,0,0
56.29986051,9.899860351,8.693864378,12.59720543,4.70030133,82.37473442,2.77753438,Luvisol Haplic,0,0
56.39986051,9.899860351,8.810906063,12.63909461,4.930602191,82.49978782,2.686026795,Luvisol Haplic,0,0
56.49986051,9.899860351,8.986879281,12.74711847,5.209891374,82.38232695,2.637807517,Luvisol Haplic,0,0
56.59986051,9.899860351,9.052301611,12.74438543,5.370001137,82.49589189,2.644383261,Podzol Haplic,1,0
56.69986051,9.899860351,8.947312446,12.56350064,5.343834948,82.52921435,2.637260207,Podzol Haplic,0,0
56.79986051,9.899860351,8.806903494,12.38569938,5.247125829,82.66713564,2.54684975,Podzol Haplic,0,0
56.89986051,9.899860351,8.898027478,12.46460964,5.315865127,82.64485135,2.436164919,Podzol Haplic,0,0
56.99986051,9.899860351,8.938659166,12.50361061,5.341315283,82.4248156,2.375342633,Luvisol Haplic,0,0
57.09986051,9.899860351,9.021507117,12.58813945,5.371534875,82.11897557,2.364383394,Arenosol Haplic,0,0
57.19986051,9.899860351,8.990029698,12.56163447,5.364300286,82.06109861,2.353424825,Histosol Dystric,1,0
57.29986051,9.899860351,8.963968857,12.48843509,5.411126124,81.83488921,2.309315135,Podzol Haplic,0,0
57.39986051,9.899860351,8.932272715,12.33852071,5.503367803,81.71177843,2.271232709,Arenosol Haplic,0,0
57.49986051,9.899860351,8.890489887,12.15117321,5.628904912,81.45761395,2.394794621,Arenosol Haplic,9,0
55.19986051,9.999860351,9.983064667,12.91211071,7.138822373,82.21609701,2.262740295,Luvisol Haplic,0,0
55.29986051,9.999860351,10.18474288,12.9457874,7.520218188,82.21835829,2.353972971,Luvisol Haplic,0,0
55.39986051,9.999860351,9.994520548,13.04216476,6.982795109,82.29731324,2.381095824,Luvisol Haplic,0,0
55.49986051,9.999860351,9.819842947,13.14868365,6.430415909,82.29961262,2.386575276,Gleysol Eutric,0,0
55.89986051,9.999860351,9.105862051,13.07459332,4.943534956,82.65947808,2.758081891,Luvisol Haplic,0,0
55.99986051,9.999860351,8.735506073,12.69566968,4.57679527,82.91989467,2.824110057,Luvisol Haplic,0,0
56.09986051,9.999860351,8.687835777,12.63890331,4.547919119,82.62387999,2.78739716,Luvisol Haplic,0,0
56.19986051,9.999860351,8.770522528,12.6802119,4.709122833,82.44213044,2.80904123,Luvisol Haplic,0,0
56.29986051,9.999860351,8.668984107,12.48419173,4.818930932,82.34557587,2.707397294,Luvisol Gleyic,0,0
56.39986051,9.999860351,8.892655046,12.65674229,5.113616024,82.36176458,2.652328867,Luvisol Haplic,0,0
56.49986051,9.999860351,9.064387575,12.77215994,5.369451988,82.18007923,2.598356231,Podzol Haplic,0,0
56.59986051,9.999860351,9.04638605,12.6604345,5.47279337,82.41865874,2.57479432,Podzol Haplic,0,0
56.69986051,9.999860351,9.033477365,12.62701466,5.503071155,82.59360736,2.571780521,Podzol Haplic,0,0
56.79986051,9.999860351,8.99898598,12.56969446,5.468357368,82.61397763,2.526849616,Luvisol Gleyic,0,0
56.89986051,9.999860351,8.94079824,12.48476295,5.392083824,82.6933324,2.467397026,Histosol Dystric,0,0
56.99986051,9.999860351,8.928765117,12.48241251,5.346329195,82.50302243,2.36109569,Gleysol Eutric,0,0
57.09986051,9.999860351,9.017890491,12.59005779,5.377943734,82.18276849,2.377260809,Podzol Haplic,0,0
57.19986051,9.999860351,8.99405434,12.59840941,5.314659474,82.11369185,2.389315002,Podzol Haplic,0,0
57.29986051,9.999860351,8.966414945,12.51644103,5.345424872,81.80408825,2.407670698,Podzol Haplic,0,0
57.39986051,9.999860351,8.903093563,12.32789624,5.439755458,81.55449548,2.349588974,Arenosol Haplic,0,0
57.49986051,9.999860351,8.900026755,12.18484589,5.601587249,81.27747976,2.394794621,Podzol Haplic,1,0
55.09986051,10.09986035,10.02838586,13.01961687,7.14720275,82.06192967,2.169315035,Cambisol Dystric,0,0
55.19986051,10.09986035,9.935204409,13.04977927,6.882516187,82.13572049,2.233698429,Arenosol Haplic,0,0
55.29986051,10.09986035,9.983064667,12.91211071,7.138822373,82.21609701,2.351780387,Luvisol Haplic,0,0
55.39986051,10.09986035,9.774905688,12.89832513,6.655753692,82.45112318,2.38191821,Luvisol Haplic,0,0
55.49986051,10.09986035,9.669943279,13.03726857,6.24183567,82.29728303,2.386575276,Luvisol Haplic,0,0
55.89986051,10.09986035,9.10189025,12.7298079,5.296383374,82.26266819,2.599726094,Luvisol Haplic,0,0
55.99986051,10.09986035,8.791289865,12.58947052,4.80797069,82.7092292,2.720273538,Luvisol Haplic,0,0
56.09986051,10.09986035,8.620601455,12.4365716,4.631233947,82.64694231,2.703014133,Luvisol Haplic,0,0
56.19986051,10.09986035,8.802214656,12.59054473,4.872931159,82.35354836,2.720000134,Luvisol Haplic,0,0
56.29986051,10.09986035,8.818166738,12.53542648,5.074274267,82.2076128,2.697260107,Luvisol Haplic,0,0
56.39986051,10.09986035,8.942681801,12.60983519,5.293971399,82.20302625,2.562464884,Gleysol Eutric,0,0
56.49986051,10.09986035,9.070303136,12.70189426,5.512081617,82.29658341,2.589588573,Luvisol Gleyic,0,0
56.59986051,10.09986035,9.010247217,12.54137281,5.583728195,82.67643973,2.539999933,Podzol Haplic,0,0
56.69986051,10.09986035,9.106605174,12.62679126,5.651511665,82.59103763,2.512054694,Luvisol Gleyic,0,0
56.79986051,10.09986035,9.075064881,12.61380833,5.603477833,82.51241707,2.461369595,Histosol Dystric,0,0
56.89986051,10.09986035,9.036741492,12.55049497,5.531669721,82.47336895,2.422465452,Gleysol Eutric,0,0
56.99986051,10.09986035,9.034271993,12.56243713,5.475726736,82.40823025,2.409588874,Gleysol Eutric,0,0
57.09986051,10.09986035,9.098545189,12.64684824,5.494247646,82.1192723,2.403287537,Arenosol Haplic,0,0
57.19986051,10.09986035,8.984987024,12.53862907,5.375260863,81.99367321,2.428220315,Podzol Haplic,0,0
57.29986051,10.09986035,8.91065724,12.41474743,5.351669855,81.78985924,2.483287571,Podzol Haplic,0,0
57.39986051,10.09986035,8.843836285,12.24767765,5.397753237,81.61101081,2.516438356,Arenosol Haplic,0,0
57.49986051,10.09986035,8.871095757,12.15641321,5.582246963,81.33082475,2.480822085,Arenosol Haplic,0,0
55.09986051,10.19986035,9.875696971,12.97923266,6.824709038,82.10538782,2.169315035,Luvisol Haplic,0,0
55.19986051,10.19986035,10.02838586,13.01961687,7.14720275,82.06192967,2.241096559,Arenosol Haplic,0,0
55.29986051,10.19986035,9.935204409,13.04977927,6.882516187,82.13572049,2.390959105,Luvisol Haplic,0,0
55.39986051,10.19986035,9.643315898,12.88632545,6.379481485,82.40586917,2.394520882,Luvisol Haplic,0,0
55.49986051,10.19986035,9.588439105,13.03334225,6.045614833,82.18226978,2.380274274,Luvisol Haplic,0,0
55.89986051,10.19986035,9.343618231,12.72780126,5.828710269,82.03122836,2.410684998,Luvisol Haplic,0,0
55.99986051,10.19986035,9.10189025,12.7298079,5.296383374,82.26266819,2.590959272,Luvisol Haplic,0,0
56.19986051,10.19986035,8.84441219,12.44688303,5.136658551,82.24921875,2.708767324,Luvisol Haplic,0,0
56.29986051,10.19986035,8.896824165,12.45621789,5.337536454,82.12989379,2.676986402,Luvisol Haplic,0,0
56.39986051,10.19986035,8.972878318,12.53163929,5.4763003,82.20929622,2.528767792,Luvisol Haplic,0,0
56.49986051,10.19986035,9.153012628,12.710686,5.686190336,82.32360772,2.506027263,Gleysol Eutric,0,0
56.59986051,10.19986035,9.128652745,12.6182751,5.758134899,82.46628085,2.455890478,Gleysol Eutric,0,0
56.69986051,10.19986035,9.183621174,12.6448978,5.797589362,82.52563202,2.424931273,Gleysol Eutric,0,0
56.79986051,10.19986035,9.217783471,12.71049604,5.795124545,82.34152409,2.422191045,Gleysol Eutric,9,0
56.89986051,10.19986035,9.159669307,12.63369542,5.705343001,82.43245846,2.35178139,Gleysol Eutric,0,0
56.99986051,10.19986035,9.180219927,12.65860847,5.679641347,82.23451063,2.361095857,Gleysol Eutric,0,0
57.09986051,10.19986035,9.123147876,12.6046273,5.622055597,82.06562609,2.421369662,Arenosol Haplic,0,0
57.19986051,10.19986035,9.045917835,12.51410665,5.506246656,81.90886697,2.49972576,Podzol Haplic,0,0
57.29986051,10.19986035,8.848522448,12.28150685,5.384517806,81.82627611,2.575616037,Podzol Haplic,0,0
57.39986051,10.19986035,8.745892418,12.10079329,5.34156143,81.4979917,2.592603208,Podzol Haplic,0,0
57.49986051,10.19986035,8.856903494,12.1013605,5.559616465,81.31096347,2.533971834,Gleysol Eutric,28,0
55.09986051,10.29986035,9.899262227,13.13365261,6.690026354,81.98071762,2.257260508,Luvisol Haplic,0,0
55.19986051,10.29986035,9.875696971,12.97923266,6.824709038,82.10538782,2.269314366,Luvisol Haplic,0,0
55.29986051,10.29986035,9.961756207,13.23279511,6.716576145,81.86574721,2.326302641,Luvisol Haplic,0,0
55.39986051,10.29986035,9.749013404,13.15339656,6.304300219,82.13997214,2.338081924,Luvisol Haplic,0,0
55.49986051,10.29986035,9.681395147,13.23433487,5.968438303,81.90654159,2.331506849,Luvisol Haplic,0,0
56.19986051,10.29986035,9.333505458,12.56992188,6.140683192,81.91463919,2.666301403,Luvisol Haplic,0,0
56.29986051,10.29986035,9.058055303,12.44543022,5.693232288,82.12320465,2.593698831,Arenosol Haplic,0,0
56.39986051,10.29986035,9.079040695,12.54350519,5.695127221,82.1746365,2.472054761,Gleysol Eutric,0,0
56.49986051,10.29986035,9.266688517,12.75306748,5.872356592,82.10801654,2.440001271,Luvisol Haplic,0,0
56.59986051,10.29986035,9.311893327,12.7669855,5.949259552,82.32784831,2.421917808,Gleysol Eutric,0,0
56.99986051,10.29986035,9.253585857,12.64719874,5.831176423,81.98955242,2.344383428,Regosol Dystric,0,0
57.09986051,10.29986035,9.191783497,12.57566353,5.774905688,81.87382375,2.424930938,Arenosol Haplic,0,0
57.19986051,10.29986035,9.052491572,12.41407588,5.614356807,81.77914326,2.524109556,Gleysol Eutric,0,0
57.29986051,10.29986035,8.917125963,12.27540266,5.500139127,81.72549865,2.629862579,Podzol Haplic,0,0
