latitude,longitude,tg,tx,tn,hu,rr,soilType,pH_CaCl2,soil_moisture,isTest,predicted,Calluna vulgaris,Urtica dioica,Empetrum nigrum,Ranunculus repens,Salix cinerea,Rumex acetosa,Quercus robur,Cirsium palustre,Cirsium arvense,Fagus sylvatica,Epilobium hirsutum,Achillea millefolium,Filipendula ulmaria,Betula pubescens,Trifolium repens,Argentina anserina,Alnus glutinosa,Hypochaeris radicata,Plantago lanceolata,Erica tetralix,Galium palustre,Rumex crispus,Potentilla erecta,Ranunculus acris,Persicaria amphibia,Pilosella officinarum,Vicia cracca,Salix repens,Galium aparine,Lycopus europaeus,Solanum dulcamara,Sorbus aucuparia,Anthriscus sylvestris,Mentha aquatica,Lotus pedunculatus,Galium verum,Fraxinus excelsior,Rubus idaeus,Galium saxatile,Rumex acetosella,Angelica sylvestris,Acer pseudoplatanus,Stellaria graminea,Lysimachia vulgaris,Epilobium palustre,Betula pendula,Comarum palustre,Rosa rugosa,Crataegus monogyna,Cerastium holosteoides,Cerastium fontanum,Vaccinium vitis-idaea,Cardamine pratensis,Campanula rotundifolia,Sambucus nigra,Vaccinium uliginosum,Valeriana sambucifolia,Myrica gale,Myosotis scorpioides,Eupatorium cannabinum,Scorzoneroides autumnalis,Vaccinium oxycoccos,Veronica chamaedrys,Lythrum salicaria,Cirsium vulgare,Bellis perennis,Caltha palustris,Plantago maritima,Rumex obtusifolius,Lonicera periclymenum,Trifolium pratense,Lotus corniculatus,Salix aurita,Ranunculus flammula,Lathyrus pratensis,Berula erecta,Geum rivale,Knautia arvensis,Hydrocotyle vulgaris,Chamaenerion angustifolium,Geum urbanum,Hieracium umbellatum,Cirsium oleraceum,Silene flos-cuculi,Prunus serotina,Jacobaea vulgaris,Rabelera holostea,Jasione montana,Tanacetum vulgare,Glechoma hederacea,Cytisus scoparius,Prunella vulgaris,Anemone nemorosa,Oxalis acetosella,Lysimachia maritima,Prunus spinosa,Tripolium pannonicum,Corylus avellana,Potentilla reptans,Viola palustris,Armeria maritima,Vaccinium myrtillus,Ranunculus sceleratus,Epilobium parviflorum,Aegopodium podagraria,Scutellaria galericulata,Plantago major,Frangula alnus,Populus tremula,Hypericum perforatum,Rumex hydrolapathum,Stachys palustris,Succisa pratensis,Lysimachia europaea,Artemisia vulgaris,Calystegia sepium,Atriplex prostrata,Ranunculus bulbosus,Thysselinum palustre,Galium uliginosum,Menyanthes trifoliata,Galium odoratum,Veronica beccabunga,Veronica officinalis,Lysimachia thyrsiflora,Linaria vulgaris,Alliaria petiolata,Epilobium ciliatum,Myosotis laxa,Pimpinella saxifraga,Geranium robertianum,Trifolium campestre,Trifolium arvense,Drosera rotundifolia,Ficaria verna,Salix viminalis,Vicia sativa,Centaurea jacea,Galeopsis tetrahit,Trifolium medium,Crataegus laevigata,Cardamine amara,Prunus cerasifera,Stellaria media,Convolvulus arvensis,Ononis spinosa,Prunus padus,Ulmus glabra,Trifolium dubium,Circaea lutetiana,Rosa canina,Sonchus arvensis,Salicornia europaea,Epilobium montanum,Achillea ptarmica,Daucus carota,Galium mollugo,Galeopsis bifida,Rubus caesius,Lamium galeobdolon,Stellaria palustris,Hippophae rhamnoides,Medicago lupulina,Genista anglica,Andromeda polifolia,Viola canina,Atriplex littoralis,Honckenya peploides,Sedum acre,Silene dioica,Ajuga reptans,Solidago virgaurea,Stellaria alsine,Spergularia media,Artemisia campestris,Prunus avium,Heracleum mantegazzianum,Primula veris,Tussilago farfara,Centaurea scabiosa,Persicaria maculosa,Artemisia maritima,Euonymus europaeus,Geranium molle,Leucanthemum vulgare,Ilex aquifolium,Tripleurospermum inodorum,Geranium sanguineum,Suaeda maritima,Trifolium fragiferum,Anthyllis vulneraria,Viola tricolor,Scandosorbus intermedia,Polygonum aviculare,Viburnum opulus,Bidens tripartita,Ribes nigrum,Hedera helix,Silene vulgaris,Salix pentandra,Hottonia palustris,Nymphaea alba,Stachys sylvatica,Lathyrus linifolius,Tragopogon pratensis,Spergularia marina,Anchusa officinalis,Lonicera xylosteum,Petasites hybridus,Echium vulgare,Lapsana communis,Mercurialis perennis,Cicuta virosa,Vicia hirsuta,Saxifraga granulata,Hypericum tetrapterum,Salix caprea,Epilobium obscurum,Humulus lupulus,Pastinaca sativa,Impatiens parviflora,Crambe maritima,Rosa spinosissima,Lamium purpureum,Cerastium semidecandrum,Teesdalia nudicaulis,Sonchus palustris,Phacelia tanacetifolia,Rumex thyrsiflorus,Hypericum maculatum,Cochlearia officinalis,Alnus incana,Filipendula vulgaris,Persicaria hydropiper,Saponaria officinalis,Rumex sanguineus,Acer campestre,Carpinus betulus,Capsella bursa-pastoris,Lysimachia nummularia,Melampyrum pratense,Dianthus deltoides,Agrimonia eupatoria,Origanum vulgare,Cakile maritima,Chelidonium majus,Cichorium intybus,Sium latifolium,Lathyrus japonicus,Quercus petraea,Veronica serpyllifolia,Veronica arvensis,Festuca rubra,Avenella flexuosa,Juncus effusus,Holcus lanatus,Phragmites australis,Deschampsia cespitosa,Agrostis capillaris,Molinia caerulea,Agrostis stolonifera,Poa trivialis,Dactylis glomerata,Carex nigra,Carex arenaria,Typha latifolia,Elymus repens,Poa pratensis,Lolium perenne,Phalaris arundinacea,Lemna minor,Carex rostrata,Arrhenatherum elatius,Anthoxanthum odoratum,Juncus articulatus,Eriophorum angustifolium,Glyceria fluitans,Iris pseudacorus,Luzula campestris,Phleum pratense,Eriophorum vaginatum,Carex acutiformis,Carex pilulifera,Carex hirta,Calamagrostis arenaria,Alopecurus geniculatus,Festuca ovina,Calamagrostis canescens,Carex disticha,Glyceria maxima,Carex paniculata,Holcus mollis,Juncus conglomeratus,Carex panicea,Alopecurus pratensis,Cynosurus cristatus,Bolboschoenus maritimus,Alisma plantago-aquatica,Nardus stricta,Potamogeton natans,Bromus hordeaceus,Sparganium erectum,Eleocharis palustris,Calamagrostis epigejos,Luzula multiflora,Scirpus sylvaticus,Milium effusum,Lemna trisulca,Puccinellia maritima,Carex pseudocyperus,Carex elata,Carex leporina,Triglochin maritima,Melica uniflora,Corynephorus canescens,Agrostis canina,Lolium pratense,Luzula pilosa,Carex remota,Danthonia decumbens,Agrostis gigantea,Carex flacca,Carex sylvatica,Dactylorhiza majalis,Lolium arundinaceum,Carex canescens,Poa annua,Typha angustifolia,Maianthemum bifolium,Leymus arenarius,Aira praecox,Juncus squarrosus,Triglochin palustris,Juncus bufonius,Trichophorum cespitosum,Helictochloa pratensis,Epipactis helleborine,Briza media,Poa nemoralis,Juncus bulbosus,Carex echinata,Rhynchospora alba,Carex vesicaria,Narthecium ossifragum,Schoenoplectus tabernaemontani,Polygonatum multiflorum,Brachypodium sylvaticum,Spirodela polyrhiza,Cladium mariscus,Carex otrubae,Carex acuta,Convallaria majalis,Juncus subnodulosus,Dactylorhiza maculata,Schoenoplectus lacustris,Juncus filiformis,Hydrocharis morsus-ranae,Juncus inflexus,Hordelymus europaeus,Carex riparia,Lolium giganteum,Allium ursinum,Eleocharis uniglumis,Carex lasiocarpa,Poa compressa,Festuca trachyphylla,Orchis mascula,Agrostis vinealis,Elodea canadensis,Sparganium emersum,Avenula pubescens,Liparis loeselii,Carex elongata,Carex distans,Dactylorhiza incarnata,Carex caryophyllea,Neottia ovata,Allium oleraceum,Juncus compressus,Bromus sterilis,Carex spicata,Allium scorodoprasum,Paris quadrifolia,Platanthera chlorantha,Triticum aestivum,Gagea lutea,Calla palustris
54.99985933,9.599860352,15.45016487,18.97133003,12.01605117,81.7506845,2.60903419,Luvisol Haplic,4.8,57.57714844,FALSE,,0,5,0,6,2,1,3,2,4,3,1,5,1,0,7,9,3,1,5,0,3,7,1,3,3,1,2,0,2,2,1,1,0,0,0,1,3,0,0,0,0,2,0,1,2,0,0,1,2,2,3,0,0,1,0,0,1,0,2,0,0,0,3,1,3,0,0,12,0,0,1,2,0,0,0,2,1,0,1,1,3,0,1,0,0,1,1,0,1,1,0,3,0,1,1,0,3,1,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,12,6,7,6,4,1,15,2,8,0,0,5,12,4,2,6,7,0,6,5,3,0,0,4,2,2,0,2,0,2,0,6,0,1,1,4,2,0,3,0,1,5,6,2,0,2,0,2,0,0,0,1,0,2,0,0,1,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
54.99985933,9.699860352,15.50689764,19.06935815,12.38560808,81.0388453,2.578020927,Cambisol Dystric,4.8,57.57714844,FALSE,,0,8,0,6,3,1,1,1,5,0,2,1,0,2,2,3,3,3,5,0,0,2,0,0,0,1,0,0,1,1,0,0,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7,0,0,1,1,1,0,0,0,2,0,0,0,2,1,2,2,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,1,1,0,0,4,0,1,0,0,0,3,1,0,0,0,0,0,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,9,5,7,2,3,0,2,6,6,0,1,6,4,0,5,4,2,0,5,3,1,0,2,0,0,2,0,3,0,2,0,4,0,0,2,1,0,0,1,1,0,2,1,0,0,1,3,2,0,0,0,4,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0
54.99985933,9.799860352,15.52066166,18.96431392,12.82500115,80.30064632,2.608785113,Luvisol Haplic,4.8,52.40129471,TRUE,1,0,0,0,9,0,2,0,0,5,0,1,2,2,0,15,17,1,1,1,0,2,3,0,8,2,0,1,0,1,2,0,1,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,0,1,0,2,1,0,12,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,11,2,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,2,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,2,11,10,2,6,0,39,4,5,0,0,0,5,3,11,2,1,0,1,0,2,0,3,0,0,1,0,1,0,1,0,7,0,0,0,0,0,0,0,1,1,4,3,1,0,0,0,0,0,0,0,0,2,0,10,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,1,6,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,1,1,0,0
54.99985933,9.899860351,15.51301041,18.91647799,13.07098795,80.45677127,3.930924863,Luvisol Haplic,4.8,52.40129471,FALSE,,0,19,0,12,2,4,5,2,2,13,3,6,6,0,5,4,11,1,2,0,2,0,0,3,3,0,0,0,8,1,6,2,2,4,0,0,15,4,0,0,1,9,0,2,1,0,0,1,2,1,0,0,1,0,3,0,1,0,2,3,0,0,0,3,0,0,1,0,1,2,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,1,6,0,1,6,1,1,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,1,1,0,2,0,1,2,0,1,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,1,5,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,16,11,12,12,12,0,10,3,6,0,0,7,4,3,8,6,6,2,2,2,4,0,10,15,2,1,0,4,1,3,0,5,0,2,4,1,0,0,1,0,2,2,1,1,0,1,0,2,0,0,0,3,5,1,0,1,2,1,0,19,0,0,0,0,13,0,0,2,5,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
54.99985933,9.999860351,15.39706192,18.73700275,13.06204586,81.47712195,3.577303519,Cambisol Dystric,5.9,52.40129471,FALSE,,0,6,0,2,3,0,0,0,1,3,7,1,1,0,1,2,6,0,1,0,0,2,0,0,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,3,0,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,2,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,4,6,1,0,3,3,0,1,0,2,5,1,3,1,0,0,1,0,5,0,1,3,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,0,1,1,0,0,1,0,0,0,3,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
54.99985933,10.39986035,15.6685825,18.92190297,12.75289513,81.31171678,3.184128515,Cambisol Dystric,5.7,54.5228157,FALSE,,0,25,0,8,4,8,2,0,20,0,14,21,1,0,23,30,6,5,23,0,4,10,0,10,6,19,4,0,9,4,3,1,15,8,0,47,4,0,0,2,0,0,6,1,0,0,1,9,7,3,17,0,4,7,5,0,0,0,0,0,3,0,15,4,10,8,2,3,2,0,14,8,0,1,11,9,2,2,2,0,2,1,0,1,0,5,0,0,23,2,0,4,0,0,10,1,12,0,23,0,10,0,8,1,0,0,3,0,0,2,2,3,0,0,3,9,11,12,0,2,0,0,2,0,0,7,1,1,2,4,0,5,2,0,3,3,9,16,0,4,1,0,4,3,23,9,1,1,4,0,4,10,10,1,0,12,3,0,4,0,0,0,12,0,0,0,3,6,7,0,0,0,0,0,3,2,0,0,7,9,2,4,0,0,1,2,2,0,3,5,3,0,1,1,1,3,0,0,0,1,0,1,0,0,0,6,0,0,1,0,2,0,0,6,1,3,0,0,0,1,0,11,0,3,5,0,0,2,1,0,0,1,8,0,0,0,0,0,2,1,0,2,9,2,2,0,4,0,0,0,0,0,103,0,4,38,57,1,35,0,53,20,53,1,17,10,66,33,47,8,10,1,51,25,13,0,9,2,4,36,0,3,0,18,2,7,7,0,5,0,6,0,1,2,5,27,25,7,0,6,23,12,8,1,0,0,0,10,9,0,2,0,3,0,0,0,7,0,1,5,4,3,0,3,13,0,2,7,0,18,2,0,1,1,0,0,1,10,0,0,0,0,0,0,10,0,0,4,0,8,0,1,0,0,0,0,0,12,0,0,0,1,2,0,4,0,0,0,2,0,10,0,0,0,0,4,1,0,2,2,0,1,0,0,2,1,0
54.99985933,10.49986035,15.63724858,18.93796237,12.73254281,81.76179444,2.937773347,Cambisol Dystric,6.4,54.5228157,FALSE,,0,6,0,6,3,1,10,6,5,26,15,7,0,3,12,28,4,2,7,0,5,10,0,5,2,0,8,0,1,5,2,3,0,10,0,3,1,5,0,1,3,2,4,0,2,0,0,3,1,4,3,0,2,0,7,0,1,0,2,6,4,0,0,3,1,2,2,6,2,2,1,2,0,1,3,2,1,0,1,1,3,0,0,4,0,0,1,0,1,3,0,1,6,0,5,1,10,1,4,0,3,0,5,3,0,0,5,0,0,0,2,1,0,0,1,5,18,1,1,2,0,3,2,0,0,4,4,1,0,0,1,0,0,0,1,2,1,2,0,0,0,1,0,1,4,0,2,1,0,2,2,5,5,0,0,1,1,2,0,4,0,0,1,0,0,0,6,5,1,1,0,0,0,11,0,0,0,0,0,0,0,18,0,1,0,8,3,0,10,3,0,0,1,1,2,3,0,3,0,0,0,0,1,0,0,6,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,2,0,2,0,1,0,1,0,54,0,12,16,58,4,5,2,58,14,6,4,0,1,32,4,7,1,9,2,6,5,4,1,1,2,0,0,0,7,0,9,1,6,0,0,5,1,3,1,3,1,1,1,24,2,0,6,1,0,4,0,1,2,18,1,14,0,0,0,9,9,0,0,5,0,0,0,1,5,12,8,4,0,0,0,0,6,1,0,1,4,0,0,1,1,5,0,0,0,0,0,5,1,2,1,0,2,0,1,0,0,0,0,0,8,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
54.99985933,10.59986035,15.75181162,19.04158659,12.87244629,81.7421151,2.707175842,Luvisol Haplic,6.4,54.5228157,FALSE,,1,6,0,4,3,9,2,2,10,3,3,19,3,0,18,36,3,0,3,0,0,7,4,8,3,2,8,0,1,1,5,2,1,3,0,5,2,0,0,1,0,1,8,0,0,2,0,2,0,2,6,0,3,0,2,0,0,0,0,2,8,0,0,1,1,2,0,53,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5,3,0,1,1,1,21,0,21,1,6,0,14,0,4,0,1,0,3,0,0,2,0,4,4,0,0,1,5,3,1,0,0,0,1,1,0,3,3,0,2,1,2,2,2,0,2,0,5,1,0,2,2,0,0,0,0,5,0,0,0,0,3,1,14,0,2,0,2,0,0,0,0,1,0,0,0,0,4,0,3,0,0,0,1,21,0,0,0,1,0,0,0,17,0,0,0,0,0,0,4,19,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,0,2,1,0,0,2,0,1,0,0,0,1,0,4,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,119,0,4,22,29,6,27,0,88,3,5,15,0,5,44,13,7,2,4,0,2,10,7,0,1,6,8,2,0,1,0,3,0,8,3,1,0,0,0,0,0,0,1,0,23,4,1,2,1,2,5,0,0,2,0,1,24,2,0,0,30,1,0,0,2,1,1,11,0,0,2,1,5,0,0,0,0,1,5,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,7,1,0,2,0,1,0,0,0,1,0,0,13,0,0,1,1,1,0,0,1,0,0,1,0,0
54.99985933,10.79986035,16.02124085,19.0904032,13.48904637,82.31050574,1.853263463,Cambisol Dystric,6.4,59.04146957,TRUE,1,0,5,0,1,2,0,2,3,3,2,3,1,2,1,2,1,3,0,0,0,2,1,0,1,2,0,1,0,4,1,1,1,1,2,0,0,0,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,8,7,2,2,0,2,6,8,0,0,4,2,1,2,3,1,0,4,1,4,0,2,0,0,4,0,2,0,3,0,1,0,2,1,0,1,0,1,0,0,1,1,1,0,0,1,3,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
54.99985933,10.89986035,16.09656039,19.1575285,13.70529285,82.65727675,1.853381111,Cambisol Dystric,7.3,59.04146957,TRUE,0,0,10,0,5,9,0,15,2,5,9,2,3,5,1,1,5,4,0,0,0,1,6,0,2,2,0,2,0,3,1,4,1,3,7,0,2,8,2,0,0,0,6,0,0,0,0,0,7,4,0,2,0,0,0,5,0,0,0,1,4,2,0,0,8,1,1,1,0,4,2,1,0,0,0,1,0,2,0,0,1,6,0,1,0,0,0,3,0,1,6,0,0,0,1,0,2,0,4,1,0,0,0,0,2,0,1,1,1,1,3,1,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,1,1,2,1,1,0,0,2,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,2,2,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,16,14,1,0,6,6,6,1,0,5,4,4,8,15,2,0,8,0,1,0,2,4,0,2,0,3,0,3,1,2,0,6,0,0,0,0,0,0,0,3,4,1,0,0,3,6,0,1,0,1,11,2,0,4,4,0,0,4,0,1,3,1,6,0,2,0,3,1,2,0,4,8,0,2,0,0,0,2,0,0,1,0,3,0,0,0,2,0,2,2,6,0,9,2,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0,2,0,0
54.99985933,11.19986035,16.21385978,19.80010662,13.40761159,81.28188843,2.253628378,Cambisol Dystric,7.3,42.60245895,FALSE,,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,2,0,0,0,0,2,5,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.99985933,11.29986035,16.23506444,20.04504693,13.10435479,80.19192291,2.523004752,Cambisol Dystric,5.8,46.39458084,FALSE,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,3,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
