latitude,longitude,tg,tx,tn,hu,rr,soilType,pH_CaCl2,soil_moisture,positiveOccurrence,negativeOccurrence,label
54.69985934550187,11.199860345983282,10.242626284246576,13.247474315068493,7.039809637200342,82.23519422743055,1.7816434677333048,Cambisol Dystric,7.4,42.60245895385742,0,0,
54.69985934550187,11.299860345583234,10.116138698630136,13.281762360873287,6.6560560252568495,82.39186343400839,1.8246575342465756,Gleysol Eutric,7.4,42.60245895385742,0,0,
54.69985934550187,11.399860345183184,10.040136049871576,13.18529270119863,6.612246495077055,82.63435759052925,1.7747939854452055,Luvisol Haplic,6.4,42.60245895385742,0,0,
54.69985934550187,11.499860344783144,10.217149373929796,13.119539276541095,7.096192075128425,82.65155602555248,1.7068493150684931,Luvisol Haplic,6.4,42.60245895385742,0,0,
54.69985934550187,11.599860344383096,10.18260715432363,13.01775337114726,7.122272313784246,82.8452984720304,1.6320549951840753,Luvisol Haplic,6.8,46.39458084106445,1,0,
54.69985934550187,11.699860343983048,10.02699191994863,12.765455104880138,7.047999384631849,83.09811998079608,1.655068927921661,Luvisol Haplic,6.9,46.39458084106445,0,0,
54.69985934550187,11.799860343583,10.028468803510274,12.654184503424656,7.216766775470891,83.20687806372548,1.6032875374571918,Luvisol Haplic,6.9,46.34379196166992,0,0,
54.69985934550187,11.89986034318295,10.007184423159249,12.535479987157537,7.346547918450343,83.23344781425561,1.5830136651862157,Luvisol Haplic,6.9,46.34379196166992,5,0,
54.69985934550187,11.99986034278291,10.113120719178085,12.482716181506849,7.642386156892123,83.28695956143466,1.5536985632491438,Cambisol Dystric,6.9,46.34379196166992,0,0,
54.79985934107499,8.499860356784552,10.564877862799657,13.3121120505137,7.940960108090754,81.94927285318559,2.681918376765839,Cambisol Dystric,5.1,41.65767288208008,0,0,
54.79985934107499,8.599860356384504,10.30074111729452,13.397181346318494,7.215394905821918,82.13369734116021,2.625754327643408,Gleysol Thionic,5.1,49.88668823242188,0,0,
54.79985934107499,8.699860355984455,10.166105254708905,13.433505458047945,6.789725358518836,82.01442931959834,2.6843836954195206,Fluvisol Eutric,5.1,49.88668823242188,0,0,
54.79985934107499,8.799860355584407,10.249668905179794,13.519064372859589,6.815699245505137,82.0224231698895,2.7619174068921235,Podzol Haplic,5.1,53.4819564819336,0,0,
54.79985934107499,8.899860355184359,10.154407239940069,13.589561483304797,6.4153694884417805,81.99675738087016,2.868766721960617,Podzol Haplic,5.1,53.4819564819336,0,0,
54.79985934107499,8.999860354784317,10.050357849957193,13.616105254708904,6.054848030821918,81.84565972222222,2.8805473432148974,Cambisol Dystric,5.6,53.4819564819336,0,0,
54.79985934107499,9.099860354384267,9.979393862371577,13.561481967037672,5.917206897474316,81.95696130337465,3.150959171660959,Histosol Eutric,5.5,56.2592887878418,0,0,
54.79985934107499,9.19986035398422,9.977102953767124,13.485318118578768,5.907559663955479,81.93084210980663,3.39479545697774,Podzol Haplic,5.5,56.2592887878418,0,0,
54.79985934107499,9.299860353584172,10.04955920911815,13.407824539811644,5.963071891053082,82.00051540798611,3.2490418316566783,Podzol Haplic,5.5,56.276004791259766,0,0,
54.79985934107499,9.399860353184124,10.173862237799655,13.338277236729452,6.077696917808219,81.9087658898305,3.0131504842679795,Luvisol Haplic,5.5,56.276004791259766,0,0,
54.79985934107499,9.499860352784085,10.196961954195206,13.312550834760271,6.247176664169521,81.98084286971832,3.013972870291096,Luvisol Haplic,5.8,56.276004791259766,0,0,
54.79985934107499,9.599860352384034,10.136164918664385,13.271232876712329,6.44186576947774,82.03678111869748,3.066849381956336,Luvisol Haplic,6.3,57.5771484375,0,0,
54.79985934107499,9.699860351983986,10.079968428938356,13.206496147260276,6.634848565924657,82.25441881042818,2.908493752675514,Luvisol Haplic,6.3,57.5771484375,0,0,
54.79985934107499,9.799860351583938,10.084902076198633,13.182140946061644,6.82057536922089,82.4904216609589,2.740275176583904,Cambisol Dystric,5.9,52.40129470825195,0,0,
54.79985934107499,9.89986035118389,10.12981124250856,13.179699539811644,6.993694483090754,82.5196761246566,2.428493217572774,Cambisol Dystric,5.9,52.40129470825195,0,0,
54.79985934107499,9.999860350783848,10.17676918343322,13.181256688784249,7.115916630993151,82.66365582191781,2.061918075770548,Cambisol Dystric,5.0,52.40129470825195,0,0,
54.79985934107499,10.699860347983517,10.270359321489726,13.087201680222602,7.560655902183219,80.8307722107438,1.9868493485124143,Luvisol Haplic,6.4,54.5228157043457,0,0,
54.79985934107499,11.09986034638333,10.295093107876712,13.189344766695204,7.370383401113013,81.6647153551532,1.8052057135595037,Gleysol Eutric,6.8,42.60245895385742,0,0,
54.79985934107499,11.199860345983282,10.363257839255136,13.129640678510274,7.569674389982877,81.78495008680555,1.74630126953125,Luvisol Haplic,7.4,42.60245895385742,0,0,
54.79985934107499,11.299860345583234,10.242626284246576,13.247474315068493,7.039809637200342,82.23519422743055,1.7816434677333048,Luvisol Haplic,5.8,46.39458084106445,0,0,
54.79985934107499,11.399860345183184,10.116138698630136,13.281762360873287,6.6560560252568495,82.39186343400839,1.8246575342465756,Cambisol Eutric,5.7,46.39458084106445,1,0,
54.79985934107499,11.499860344783144,10.040136049871576,13.18529270119863,6.612246495077055,82.63435759052925,1.7747939854452055,Cambisol Eutric,5.7,46.39458084106445,5,0,
54.79985934107499,11.599860344383096,10.014027049443492,13.04564560145548,6.724165908604452,82.81946378830084,1.7301366518621577,Cambisol Eutric,6.8,46.564151763916016,1,0,
54.79985934107499,11.699860343983048,10.005973084332192,12.912142818921232,6.8741097228167805,82.85533781424581,1.7019178416630991,Cambisol Eutric,6.9,46.564151763916016,1,0,
54.79985934107499,11.799860343583,10.02699191994863,12.765455104880138,7.047999384631849,83.09811998079608,1.655068927921661,Luvisol Haplic,6.9,46.34379196166992,2,0,
54.79985934107499,11.89986034318295,10.028468803510274,12.654184503424656,7.216766775470891,83.20687806372548,1.6032875374571918,Luvisol Haplic,6.9,46.34379196166992,1,0,
54.79985934107499,11.99986034278291,10.007184423159249,12.535479987157537,7.346547918450343,83.23344781425561,1.5830136651862157,Luvisol Haplic,6.9,46.34379196166992,1,0,
54.89985933664812,8.699860355984455,10.30074111729452,13.397181346318494,7.215394905821918,82.13369734116021,2.625754327643408,Fluvisol Eutric,5.1,49.88668823242188,0,0,
54.89985933664812,8.799860355584407,10.166105254708905,13.433505458047945,6.789725358518836,82.01442931959834,2.6843836954195206,Fluvisol Eutric,5.2,53.4819564819336,0,0,
54.89985933664812,8.899860355184359,10.01084853916952,13.44400149828767,6.354408577696918,82.07527624309392,2.727397761932791,Fluvisol Eutric,5.2,53.4819564819336,0,0,
54.89985933664812,8.999860354784317,9.829126311001712,13.413484589041095,5.947233518835616,81.99181418801939,2.789041263110017,Podzol Haplic,5.6,53.4819564819336,0,0,
54.89985933664812,9.099860354384267,9.68186603702911,13.299673587328767,5.74534259952911,81.9644455922865,2.9484950235445204,Podzol Haplic,5.5,56.2592887878418,0,0,
54.89985933664812,9.19986035398422,9.621971987371577,13.175631421232875,5.712079275470891,82.0118855457989,3.156986435145548,Podzol Haplic,5.5,56.2592887878418,0,0,
54.89985933664812,9.299860353584172,9.818984776327056,13.159231860017124,5.855150363869863,82.10089162049861,3.146301436750856,Podzol Haplic,5.5,56.276004791259766,0,0,
54.89985933664812,9.399860353184124,10.00942249036815,13.12085830479452,6.055121602097603,82.2373618123259,2.910958904109589,Podzol Haplic,5.5,56.276004791259766,0,0,
54.89985933664812,9.499860352784085,10.154769103167808,13.135992348030822,6.306029938998288,82.06960981763456,2.8126026728381848,Luvisol Haplic,4.8,56.276004791259766,0,0,
54.89985933664812,9.599860352384034,10.21221973994007,13.170633561643836,6.612548159246575,82.01636016502809,2.784657601134418,Cambisol Dystric,4.8,57.5771484375,0,0,
54.89985933664812,9.699860351983986,10.163588265196918,13.11691593535959,6.917837649828767,82.1418215573489,2.677808620505137,Arenosol Haplic,4.8,57.5771484375,0,0,
54.89985933664812,9.799860351583938,10.085534835188357,12.814850438784246,7.589449780607877,81.23173666263813,2.0235619113869863,Cambisol Dystric,4.8,52.40129470825195,0,0,
54.89985933664812,9.89986035118389,10.013121388056506,12.722332512842463,7.556738950128425,81.62945118266575,1.94383544921875,Cambisol Dystric,5.9,52.40129470825195,0,0,
54.89985933664812,10.699860347983517,10.15386344178082,13.120929205907537,7.271072345890411,80.92223648998619,2.082739425032106,Luvisol Haplic,6.4,54.5228157043457,2,0,
54.89985933664812,10.799860347583468,10.270359321489726,13.087201680222602,7.560655902183219,80.8307722107438,1.9868493485124143,Luvisol Haplic,6.4,59.04146957397461,0,0,
54.89985933664812,11.09986034638333,10.25322867615582,13.194734589041095,7.344740608946918,81.70576906337047,1.8378075168557364,Luvisol Haplic,7.3,42.60245895385742,0,0,
54.89985933664812,11.199860345983282,10.295093107876712,13.189344766695204,7.370383401113013,81.6647153551532,1.8052057135595037,Luvisol Haplic,7.3,42.60245895385742,0,0,
54.89985933664812,11.299860345583234,10.131316887842466,13.337564212328768,6.688684583690068,81.87376412429379,1.815342398865582,Cambisol Eutric,5.8,46.39458084106445,0,0,
54.89985933664812,11.399860345183184,9.986136156892124,13.416692529965754,6.1631227258133565,82.1268092687677,1.8178083863976884,Cambisol Dystric,5.8,46.39458084106445,0,0,
54.89985933664812,11.499860344783144,9.985230495505135,13.304139019691782,6.299066914597603,82.3475465238764,1.8326024721746572,Cambisol Dystric,6.8,46.39458084106445,0,0,
54.89985933664812,11.699860343983048,9.948026139768835,13.017065764126713,6.615039731378425,82.70645456128133,1.7915067489833048,Cambisol Dystric,6.8,46.564151763916016,0,0,
54.89985933664812,11.799860343583,9.937945473030824,12.869156678082192,6.776877541738013,82.94920247395834,1.7493150684931509,Cambisol Eutric,6.9,46.34379196166992,0,0,
54.89985933664812,11.89986034318295,9.89912109375,12.69758133561644,6.894109187714041,82.99464800104748,1.7063013364190924,Luvisol Haplic,6.9,46.34379196166992,0,0,
54.89985933664812,11.99986034278291,9.909235204409246,12.614597602739726,7.0523852204623285,83.08736142632682,1.6641094887093322,Cambisol Dystric,6.9,46.34379196166992,2,0,
54.89985933664812,12.09986034238286,9.93561710723459,12.570083743578769,7.199780607876712,83.15812174479167,1.6624658872003424,Cambisol Dystric,6.9,45.52231979370117,0,0,
54.89985933664812,12.199860341982813,9.91714736729452,12.67058272688356,7.117948014768835,82.78593642389806,1.940274340485873,Luvisol Haplic,6.9,45.52231979370117,0,0,
54.99985933222125,8.599860356384504,10.127129040025684,13.110164276541097,7.211752193921233,82.31258299398017,2.555890143407534,Cambisol Dystric,5.2,49.88668823242188,0,0,
54.99985933222125,8.699860355984455,10.013891267123288,13.147863602311643,6.831810520119863,82.16539567240169,2.697807918182791,Cambisol Dystric,5.2,49.88668823242188,0,0,
54.99985933222125,8.799860355584407,10.062268568065068,13.283161654537672,6.793748662243151,82.15303661836592,2.75780815229024,Cambisol Dystric,5.2,53.4819564819336,0,0,
54.99985933222125,8.899860355184359,9.895614833047944,13.274708369006849,6.389889902611301,82.117111964779,2.8334251926369864,Cambisol Dystric,5.6,53.4819564819336,0,0,
54.99985933222125,8.999860354784317,9.739317342679794,13.24789437071918,6.041017631635274,81.93208550347222,2.824383628531678,Podzol Haplic,5.6,53.4819564819336,0,0,
54.99985933222125,9.099860354384267,9.554521618150686,13.14007518193493,5.791037697988013,81.8660976346685,2.8750685600385277,Podzol Haplic,5.9,56.2592887878418,0,0,
54.99985933222125,9.19986035398422,9.512023758561645,13.050494970034247,5.73605522260274,81.86412599001378,2.988219378745719,Podzol Haplic,5.3,56.2592887878418,0,0,
54.99985933222125,9.299860353584172,9.673781303510276,13.04224636130137,5.883094097816781,81.98990434556787,3.0136996334546238,Podzol Haplic,5.3,56.276004791259766,0,0,
54.99985933222125,9.399860353184124,9.82922798052226,12.998440175513698,6.092492508561644,82.14617598684211,3.007122886344178,Luvisol Haplic,5.3,56.276004791259766,0,0,
54.99985933222125,9.499860352784085,9.914407641267124,12.915421660958904,6.326521698416096,82.29023545110194,3.021644236943493,Luvisol Haplic,4.8,56.276004791259766,0,0,
54.99985933222125,9.599860352384034,9.984000428082192,12.887348833476029,6.650464201626712,82.1606835399449,2.806575409353596,Luvisol Haplic,4.8,57.5771484375,0,0,
54.99985933222125,9.699860351983986,10.064546099101028,12.912601669520548,7.036081977739726,81.76888199690934,2.581643802172517,Cambisol Dystric,4.8,57.5771484375,0,0,
54.99985933222125,9.799860351583938,10.069285102739729,12.836960883989724,7.395917166095891,81.35355318509616,2.2646579690175512,Luvisol Haplic,4.8,52.40129470825195,0,0,
54.99985933222125,9.89986035118389,10.085534835188357,12.814850438784246,7.589449780607877,81.23173666263813,2.0235619113869863,Luvisol Haplic,4.8,52.40129470825195,0,0,
54.99985933222125,9.999860350783848,10.013121388056506,12.722332512842463,7.556738950128425,81.62945118266575,1.94383544921875,Cambisol Dystric,5.9,52.40129470825195,0,0,
54.99985933222125,10.399860349183657,9.883916149400685,13.165994220890411,6.585342867080479,80.86585828993056,2.330958870665668,Cambisol Dystric,5.7,54.5228157043457,1,0,
54.99985933222125,10.499860348783614,9.82805476776541,13.14074138484589,6.447918450342466,80.97636772853186,2.2723290012307364,Cambisol Dystric,6.4,54.5228157043457,9,0,
54.99985933222125,10.599860348383563,9.916192208904109,13.132165025684932,6.686108732876712,80.96904296875,2.1915065817636985,Luvisol Haplic,6.4,54.5228157043457,0,0,
54.99985933222125,10.799860347583468,10.15386344178082,13.120929205907537,7.271072345890411,80.92223648998619,2.082739425032106,Cambisol Dystric,6.4,59.04146957397461,0,0,
54.99985933222125,10.89986034718342,10.273509738869864,13.115903253424657,7.563343455693493,81.00008093059392,1.9928767792166096,Cambisol Dystric,7.3,59.04146957397461,0,0,
54.99985933222125,11.199860345983282,10.25322867615582,13.194734589041095,7.344740608946918,81.70576906337047,1.8378075168557364,Cambisol Dystric,7.3,42.60245895385742,0,0,
54.99985933222125,11.299860345583234,10.132741598886986,13.257871361301367,6.887752836044521,81.79494388204225,1.828493050353168,Cambisol Dystric,5.8,46.39458084106445,0,0,
54.99985933222125,11.799860343583,9.731641293878424,12.92123020119863,6.315314640410959,82.50575542717087,1.898355896832192,Cambisol Dystric,6.9,46.34379196166992,0,0,
54.99985933222125,11.89986034318295,9.581372404751711,12.66361435145548,6.315315309289384,82.80863764044943,1.9928767792166096,Luvisol Haplic,6.3,46.34379196166992,1,0,
54.99985933222125,11.99986034278291,9.588877889554794,12.5894558005137,6.45632758989726,82.94637586805555,2.0643830599850173,Luvisol Haplic,6.3,46.34379196166992,0,0,
54.99985933222125,12.09986034238286,9.792525952482876,12.59856993792808,6.868932603809932,82.99128731668995,1.8134248916416955,Luvisol Haplic,6.3,45.52231979370117,0,0,
54.99985933222125,12.199860341982813,9.902197265625,12.649759203767124,7.070193439640411,82.87934448580333,1.8367118939961475,Cambisol Dystric,6.3,45.52231979370117,0,0,
54.99985933222125,12.299860341582765,9.91714736729452,12.67058272688356,7.117948014768835,82.78593642389806,1.940274340485873,Luvisol Haplic,6.3,45.52231979370117,10,0,
55.09985932779437,8.499860356784552,10.153615956763698,12.920250963184932,7.454491518621575,82.37904211956521,2.46027397260274,Gleysol Eutric,5.5,41.65767288208008,1,0,
55.09985932779437,8.699860355984455,10.127129040025684,13.110164276541097,7.211752193921233,82.31258299398017,2.555890143407534,Fluvisol Eutric,5.4,59.65519714355469,0,0,
55.09985932779437,8.799860355584407,10.013891267123288,13.147863602311643,6.831810520119863,82.16539567240169,2.697807918182791,Fluvisol Eutric,4.0,54.574337005615234,0,0,
55.09985932779437,8.899860355184359,9.86090138056507,13.146987371575342,6.469838934075343,82.14195963541667,2.812328098244863,Podzol Haplic,4.0,54.574337005615234,0,0,
55.09985932779437,8.999860354784317,9.719887093321915,13.11082111515411,6.149967224957192,82.02432479224376,2.8465750080265413,Podzol Haplic,5.9,54.574337005615234,0,0,
55.09985932779437,9.099860354384267,9.621207459332192,13.08062794306507,5.9423828125,81.91648502244475,2.8534246575342466,Podzol Haplic,5.9,58.399173736572266,0,0,
55.09985932779437,9.19986035398422,9.582957646618151,13.016930650684932,5.858275363869863,81.80720486111112,2.904109589041096,Cambisol Dystric,4.4,58.399173736572266,0,0,
55.09985932779437,9.299860353584172,9.622574646832192,12.957449967893837,5.948821436215753,81.90473807679064,2.905753692208904,Podzol Haplic,5.3,57.5771484375,0,0,
55.09985932779437,9.399860353184124,9.707367695847603,12.909281357020548,6.112054526969178,81.98837809917356,2.904657734910103,Podzol Haplic,5.3,57.5771484375,0,0,
55.09985932779437,9.499860352784085,9.848572613441782,12.91822292380137,6.3951793931934935,81.95143479567308,2.776985732823202,Luvisol Haplic,6.0,57.5771484375,0,0,
55.09985932779437,9.599860352384034,9.980277450770547,12.94851375214041,6.750218054366439,81.72090758436639,2.5704109923480307,Cambisol Dystric,6.0,60.635536193847656,0,0,
55.09985932779437,9.799860351583938,10.094710509417808,12.86482368364726,7.428904243364726,81.29771205357143,2.2065759110124143,Cambisol Dystric,4.8,54.09471130371094,0,0,
55.09985932779437,10.0998603503838,9.928382518193493,12.95884926155822,7.042519263698631,81.31244032118056,2.129315269156678,Luvisol Haplic,5.9,54.09471130371094,0,0,
55.09985932779437,10.199860349983751,9.782385086686643,12.936214415667807,6.7090686536815065,81.41252481871547,2.255616237692637,Luvisol Haplic,5.7,54.09471130371094,0,0,
55.09985932779437,10.299860349583703,9.81652263484589,13.084214469178082,6.552135728809931,81.04040459148045,2.3183565322666952,Luvisol Haplic,5.7,54.5228157043457,0,0,
55.09985932779437,10.399860349183657,9.734495398116438,13.036900684931506,6.400492963398973,81.12548828125,2.3583561309396406,Luvisol Haplic,5.6,54.5228157043457,0,0,
55.09985932779437,10.499860348783614,9.883916149400685,13.165994220890411,6.585342867080479,80.86585828993056,2.330958870665668,Luvisol Haplic,5.5,54.5228157043457,2,0,
55.09985932779437,10.599860348383563,9.82805476776541,13.14074138484589,6.447918450342466,80.97636772853186,2.2723290012307364,Luvisol Haplic,6.4,59.04146957397461,0,0,
55.09985932779437,10.699860347983517,9.916192208904109,13.132165025684932,6.686108732876712,80.96904296875,2.1915065817636985,Luvisol Haplic,6.4,59.04146957397461,1,0,
55.09985932779437,11.699860343983048,9.67687553510274,13.070438249143836,6.020407480736301,81.86103019067797,1.916712429098887,Cambisol Dystric,5.0,55.1758918762207,1,0,
55.09985932779437,11.799860343583,9.534381688784247,12.90249759203767,5.907613843107876,82.1398303187679,1.9580822252247432,Cambisol Eutric,5.0,46.564151763916016,0,0,
55.09985932779437,11.89986034318295,9.731641293878424,12.92123020119863,6.315314640410959,82.50575542717087,1.898355896832192,Cambisol Eutric,6.3,46.564151763916016,1,0,
55.09985932779437,11.99986034278291,9.581372404751711,12.66361435145548,6.315315309289384,82.80863764044943,1.9928767792166096,Luvisol Haplic,6.3,46.564151763916016,0,0,
55.09985932779437,12.09986034238286,9.588877889554794,12.5894558005137,6.45632758989726,82.94637586805555,2.0643830599850173,Luvisol Haplic,6.3,54.64764404296875,0,0,
55.19985932336749,8.599860356384504,10.153615956763698,12.920250963184932,7.454491518621575,82.37904211956521,2.46027397260274,Cambisol Dystric,5.5,59.65519714355469,0,0,
55.19985932336749,8.699860355984455,10.024763217037671,12.9555690817637,6.875121735873288,81.90182857789856,2.7739729371789386,Fluvisol Eutric,5.4,59.65519714355469,0,0,
55.19985932336749,8.799860355584407,9.992055062071918,13.015836365582192,6.859236542166096,82.15492565883191,2.734246909781678,Podzol Haplic,5.4,54.574337005615234,0,0,
55.19985932336749,8.899860355184359,9.852470836900684,13.03033096104452,6.508979023972603,82.11053809691012,2.845478716288528,Podzol Haplic,4.9,54.574337005615234,0,0,
55.19985932336749,8.999860354784317,9.707591770119864,13.003150417380136,6.182824539811644,82.10144793121508,2.9095880377782533,Podzol Haplic,5.1,54.574337005615234,0,0,
55.19985932336749,9.099860354384267,9.61246990047089,12.97853569135274,5.996163313356164,82.1044034090909,2.9202740394905824,Cambisol Dystric,5.1,58.399173736572266,0,0,
55.19985932336749,9.19986035398422,9.536330131635276,12.890388217037671,5.88221652932363,81.99229001208563,2.955890812285959,Podzol Haplic,4.4,58.399173736572266,0,0,
55.19985932336749,9.299860353584172,9.60999839469178,12.919182095462329,5.962798319777397,81.89475785566299,2.9112331442636985,Podzol Haplic,4.4,57.5771484375,0,0,
55.19985932336749,9.399860353184124,9.665396912457192,12.904544360017123,6.127945071703767,81.89346836153315,2.8660273303724315,Luvisol Haplic,6.2,57.5771484375,0,0,
55.19985932336749,9.499860352784085,9.83523517765411,12.98550808005137,6.428904912243151,81.77506868131869,2.7536990649079622,Luvisol Haplic,6.0,57.5771484375,0,0,
55.19985932336749,9.599860352384034,10.035537510702056,13.096721157962328,6.9421888377568495,81.7357288099315,2.543287303349743,Luvisol Haplic,6.0,60.635536193847656,0,0,
55.19985932336749,9.89986035118389,10.054276139768836,12.891351401969178,7.408710803724315,81.71661189937326,2.2432861328125,Cambisol Dystric,5.7,54.09471130371094,0,0,
55.19985932336749,9.999860350783848,9.882108171018835,12.856240635702054,7.023697024828767,81.74093967013889,2.225752989886558,Cambisol Dystric,5.9,54.09471130371094,4,0,
55.19985932336749,10.0998603503838,9.841313944777395,12.9892578125,6.757289437071917,81.50426234461327,2.2260273972602738,Arenosol Haplic,5.9,54.09471130371094,0,0,
55.19985932336749,10.199860349983751,9.928382518193493,12.95884926155822,7.042519263698631,81.31244032118056,2.129315269156678,Arenosol Haplic,5.4,54.09471130371094,0,0,
55.19985932336749,10.299860349583703,9.782385086686643,12.936214415667807,6.7090686536815065,81.41252481871547,2.255616237692637,Luvisol Haplic,5.3,54.5228157043457,9,0,
55.19985932336749,10.399860349183657,9.81652263484589,13.084214469178082,6.552135728809931,81.04040459148045,2.3183565322666952,Arenosol Haplic,5.6,54.5228157043457,0,0,
55.19985932336749,10.499860348783614,9.734495398116438,13.036900684931506,6.400492963398973,81.12548828125,2.3583561309396406,Luvisol Haplic,5.6,54.5228157043457,0,0,
55.19985932336749,10.599860348383563,9.61717746682363,12.866489190924655,6.345315175513699,81.17647957402235,2.34739772848887,Luvisol Haplic,5.5,59.04146957397461,0,0,
55.19985932336749,10.699860347983517,9.686795671018835,12.85468883775685,6.550874224101028,81.32477601281164,2.290410791684504,Luvisol Haplic,3.5,59.04146957397461,0,0,
